MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0379,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,4,1965206,5533214,5533214,27084,5726,19778,1163562.743142302,3613168,1.003,1.003,1.009,2331403,0.421,2331403,0.421,0.000005,0.000001,0.000001
Edge,job_202102212220_0337,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,8,1965206,5533214,5533214,45306,5757,38026,1109975.489159031,4940344,1.010,1.010,1.010,2453186,0.443,2453186,0.443,0.000013,0.000007,0.000007
Edge,job_202102212220_0257,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,4,1965206,5533214,5533214,27528,4867,21127,1164001.1276999686,3876431,1.006,1.006,1.010,2315374,0.418,2315374,0.418,0.000012,0.000003,0.000003
Edge,job_202102212220_0013,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,16,1965206,5533214,5533214,78577,5366,71584,1093791.4951428506,5723123,1.018,1.018,1.019,2511316,0.454,2511316,0.454,0.000014,0.000021,0.000021
Edge,job_202102212220_0044,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.1,16,1965206,5533214,5533214,80706,5032,74071,1091591.7455710233,6050898,1.019,1.019,1.023,2514359,0.454,2514359,0.454,0.000022,0.000024,0.000024
Edge,job_202102212220_0345,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.2,16,1965206,5533214,5533214,75490,5640,68191,1081618.4460782402,5536238,1.018,1.018,1.018,2544910,0.460,2544910,0.460,0.000017,0.000018,0.000018
Edge,job_202102212220_0234,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,8,1965206,5533214,5533214,44706,5017,38301,1111253.2546821034,4845347,1.014,1.014,1.013,2451278,0.443,2451278,0.443,0.000020,0.000011,0.000011
Edge,job_202102212220_0380,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,4,1965206,5533214,5533214,25588,5718,18288,1160161.21500126,3541355,1.008,1.008,1.005,2331879,0.421,2331879,0.421,0.000002,0.000005,0.000005
Edge,job_202102212220_0086,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,16,1965206,5533214,5533214,79061,4355,73180,1093864.3883320664,5858344,1.017,1.017,1.024,2508718,0.453,2508718,0.453,0.000026,0.000023,0.000023
Edge,job_202102212220_0114,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,8,1965206,5533214,5533214,44527,4842,38162,1112305.5539845678,4976236,1.012,1.012,1.013,2442397,0.441,2442397,0.441,0.000010,0.000011,0.000011
Edge,job_202102212220_0210,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,16,1965206,5533214,5533214,77443,4799,70946,1083824.0819996842,5753105,1.016,1.016,1.018,2539979,0.459,2539979,0.459,0.000020,0.000020,0.000020
Edge,job_202102212220_0077,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,4,1965206,5533214,5533214,26961,5169,20283,1151535.6370968795,3801120,1.007,1.007,1.005,2349338,0.425,2349338,0.425,0.000002,0.000003,0.000003
